"plot_id","monad","sample","title","caption","surv_habitat"
45992,"SD4497",994541,"Wildflower survey","NPMS Habitat","Montane acid grassland"
45993,"SD4497",994582,"Wildflower survey","NPMS Grazing","Low"
45993,"SD4497",994582,"Wildflower survey","NPMS Habitat","Rivers and streams"
45993,"SD4497",994582,"Wildflower survey","NPMS Management","Grazing - livestock"
45994,"SD4497",994629,"Wildflower survey","NPMS Grazing","Low"
45994,"SD4497",994629,"Wildflower survey","NPMS Management","Other"
45994,"SD4497",994629,"Wildflower survey","NPMS Habitat","Dry deciduous woodland"
45995,"SD4497",994646,"Wildflower survey","NPMS Management","Grazing - livestock"
45995,"SD4497",994646,"Wildflower survey","NPMS Grazing","Moderate"
45995,"SD4497",994646,"Wildflower survey","NPMS Habitat","Neutral damp grassland"
45996,"SD4497",994677,"Wildflower survey","NPMS Grazing","Low"
45996,"SD4497",994677,"Wildflower survey","NPMS Habitat","Montane acid grassland"
45996,"SD4497",994677,"Wildflower survey","NPMS Management","Other"
134443,"TQ1827",995087,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
134444,"TQ1827",995116,"Inventory survey","NPMS Habitat","Hedgerows of native species"
134444,"TQ1827",995116,"Inventory survey","NPMS Management","Fenced to exclude grazing"
134380,"TQ1827",995840,"Inventory survey","NPMS Habitat","Neutral pastures and meadows"
134380,"TQ1827",995840,"Inventory survey","NPMS Management","Fertilised to improve soil fertility"
134469,"TQ1827",995974,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
134469,"TQ1827",995974,"Inventory survey","NPMS Grazing","Low"
134469,"TQ1827",995974,"Inventory survey","NPMS Habitat","Dry deciduous woodland"
134479,"TQ1827",996061,"Inventory survey","NPMS Habitat","Hedgerows of native species"
134479,"TQ1827",996061,"Inventory survey","NPMS Management","Cutting / mowing"
134479,"TQ1827",996061,"Inventory survey","NPMS Management","Fenced to exclude grazing"
134636,"TQ1827",996105,"Inventory survey","NPMS Habitat","Neutral damp grassland"
134636,"TQ1827",996105,"Inventory survey","NPMS Grazing","Low"
45774,"SE3628",996432,"Indicator survey","NPMS Management","Arable cropping"
45774,"SE3628",996432,"Indicator survey","NPMS Management","Fertilised to improve soil fertility"
45774,"SE3628",996432,"Indicator survey","NPMS Habitat","Arable field margins"
45775,"SE3628",996435,"Indicator survey","NPMS Habitat","Hedgerows of native species"
45776,"SE3628",996439,"Indicator survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
134667,"TQ2204",996561,"Inventory survey","NPMS Habitat","Coastal saltmarsh"
134680,"TQ2204",997010,"Inventory survey","NPMS Habitat","Coastal vegetated shingle"
134680,"TQ2204",997010,"Inventory survey","NPMS Grazing","Low"
134681,"TQ2204",997028,"Inventory survey","NPMS Habitat","Coastal vegetated shingle"
134681,"TQ2204",997028,"Inventory survey","NPMS Management","Path, track or road works"
44278,"SE1867",998071,"Indicator survey","NPMS Management","Grazing - livestock"
44278,"SE1867",998071,"Indicator survey","NPMS Habitat","Rivers and streams"
44278,"SE1867",998071,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
44278,"SE1867",998071,"Indicator survey","NPMS Grazing","Moderate"
44279,"SE1867",998093,"Indicator survey","NPMS Management","Grazing - livestock"
44279,"SE1867",998093,"Indicator survey","NPMS Grazing","Moderate"
44279,"SE1867",998093,"Indicator survey","NPMS Habitat","Wet heath"
44279,"SE1867",998093,"Indicator survey","NPMS Management","Burning"
44279,"SE1867",998093,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
44281,"SE1867",998130,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
44281,"SE1867",998130,"Indicator survey","NPMS Habitat","Dry heathland"
44281,"SE1867",998130,"Indicator survey","NPMS Grazing","Moderate"
44281,"SE1867",998130,"Indicator survey","NPMS Management","Grazing - livestock"
44281,"SE1867",998130,"Indicator survey","NPMS Management","Burning"
44283,"SE1867",998171,"Indicator survey","NPMS Management","Burning"
44283,"SE1867",998171,"Indicator survey","NPMS Habitat","Wet heath"
44283,"SE1867",998171,"Indicator survey","NPMS Grazing","Moderate"
44283,"SE1867",998171,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
44283,"SE1867",998171,"Indicator survey","NPMS Management","Grazing - livestock"
44284,"SE1867",998195,"Indicator survey","NPMS Habitat","Not in scheme"
44284,"SE1867",998195,"Indicator survey","NPMS Grazing","Low"
44284,"SE1867",998195,"Indicator survey","NPMS Management","Ditch-clearance"
41159,"SJ1646",999522,"Indicator survey","NPMS Grazing","Low"
41159,"SJ1646",999522,"Indicator survey","NPMS Management","Grazing - livestock"
41159,"SJ1646",999522,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
41159,"SJ1646",999522,"Indicator survey","NPMS Habitat","Montane acid grassland"
41159,"SJ1646",999522,"Indicator survey","NPMS Management","Path, track or road works"
134716,"SE8860",999612,"Wildflower survey","NPMS Grazing","Low"
134716,"SE8860",999612,"Wildflower survey","NPMS Habitat","Lowland grassland"
134716,"SE8860",999612,"Wildflower survey","NPMS Management","Grazing - livestock"
41160,"SJ1646",999654,"Indicator survey","NPMS Management","Fenced to exclude grazing"
41160,"SJ1646",999654,"Indicator survey","NPMS Habitat","Acid fens, mires and springs"
41163,"SJ1646",999726,"Indicator survey","NPMS Habitat","Heathland"
41163,"SJ1646",999726,"Indicator survey","NPMS Grazing","Low"
41163,"SJ1646",999726,"Indicator survey","NPMS Management","Grazing - livestock"
41164,"SJ1646",999798,"Indicator survey","NPMS Habitat","Heathland"
41164,"SJ1646",999798,"Indicator survey","NPMS Grazing","Low"
41164,"SJ1646",999798,"Indicator survey","NPMS Management","Grazing - livestock"
41165,"SJ1646",999894,"Indicator survey","NPMS Habitat","Heathland"
134749,"SJ1646",1000032,"Indicator survey","NPMS Grazing","Low"
134749,"SJ1646",1000032,"Indicator survey","NPMS Management","Grazing - livestock"
134749,"SJ1646",1000032,"Indicator survey","NPMS Habitat","Heathland"
134769,"SU4864",1000220,"Indicator survey","NPMS Grazing","High"
134769,"SU4864",1000220,"Indicator survey","NPMS Habitat","Dry acid grassland"
134769,"SU4864",1000220,"Indicator survey","NPMS Management","Grazing - livestock"
134770,"SU4864",1000228,"Indicator survey","NPMS Habitat","Dry heathland"
134770,"SU4864",1000228,"Indicator survey","NPMS Management","Grazing - livestock"
134770,"SU4864",1000228,"Indicator survey","NPMS Grazing","Moderate"
134771,"SU4864",1000230,"Indicator survey","NPMS Management","Grazing - livestock"
134771,"SU4864",1000230,"Indicator survey","NPMS Grazing","Low"
134771,"SU4864",1000230,"Indicator survey","NPMS Habitat","Dry deciduous woodland"
134772,"SU4864",1000248,"Indicator survey","NPMS Management","Grazing - livestock"
134772,"SU4864",1000248,"Indicator survey","NPMS Grazing","Low"
134772,"SU4864",1000248,"Indicator survey","NPMS Habitat","Dry heathland"
134773,"SU4864",1000272,"Indicator survey","NPMS Habitat","Dry heathland"
134773,"SU4864",1000272,"Indicator survey","NPMS Grazing","Low"
134773,"SU4864",1000272,"Indicator survey","NPMS Management","Scrub clearance / tree felling"
134773,"SU4864",1000272,"Indicator survey","NPMS Management","Grazing - livestock"
134840,"SO3129",1001928,"Wildflower survey","NPMS Habitat","Dry deciduous woodland"
134840,"SO3129",1001928,"Wildflower survey","NPMS Grazing","Low"
134842,"SE7269",1001955,"Inventory survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
134842,"SE7269",1001955,"Inventory survey","NPMS Grazing","Low"
134842,"SE7269",1001955,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
43893,"SS8744",1001984,"Inventory survey","NPMS Grazing","Low"
43893,"SS8744",1001984,"Inventory survey","NPMS Habitat","Rivers and streams"
134840,"SO3129",1002666,"Wildflower survey","NPMS Grazing","Low"
134840,"SO3129",1002666,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
134861,"TF0306",1003012,"Wildflower survey","NPMS Management","Hedge-laying"
134861,"TF0306",1003012,"Wildflower survey","NPMS Grazing","High"
134861,"TF0306",1003012,"Wildflower survey","NPMS Habitat","Hedgerows of native species"
134862,"TF0306",1003021,"Wildflower survey","NPMS Habitat","Lowland grassland"
134862,"TF0306",1003021,"Wildflower survey","NPMS Grazing","High"
134862,"TF0306",1003021,"Wildflower survey","NPMS Management","Grazing - livestock"
134863,"TF0306",1003041,"Wildflower survey","NPMS Grazing","Low"
134863,"TF0306",1003041,"Wildflower survey","NPMS Management","Cutting / mowing"
134863,"TF0306",1003041,"Wildflower survey","NPMS Habitat","Lowland grassland"
134867,"TF0306",1003085,"Wildflower survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
134867,"TF0306",1003085,"Wildflower survey","NPMS Grazing","Low"
134868,"TF0306",1003147,"Wildflower survey","NPMS Grazing","Moderate"
134868,"TF0306",1003147,"Wildflower survey","NPMS Habitat","Lowland grassland"
134868,"TF0306",1003147,"Wildflower survey","NPMS Management","Grazing - livestock"
134848,"TQ1161",1003270,"Wildflower survey","NPMS Management","Grazing - rabbits / deer"
134848,"TQ1161",1003270,"Wildflower survey","NPMS Grazing","High"
134848,"TQ1161",1003270,"Wildflower survey","NPMS Habitat","Dry heathland"
134848,"TQ1161",1003270,"Wildflower survey","NPMS Management","Other"
134711,"SK6137",1003723,"Indicator survey","NPMS Habitat","Nutrient-rich lakes and ponds"
134879,"SK6137",1003728,"Indicator survey","NPMS Habitat","Hedgerows of native species"
134708,"SK6137",1003866,"Indicator survey","NPMS Habitat","Hedgerows of native species"
134709,"SK6137",1003904,"Indicator survey","NPMS Habitat","Lowland grassland"
134709,"SK6137",1003904,"Indicator survey","NPMS Management","Cutting / mowing"
134712,"SK6137",1003973,"Indicator survey","NPMS Management","Arable cropping"
134712,"SK6137",1003973,"Indicator survey","NPMS Habitat","Arable margins"
134693,"SK7666",1004334,"Indicator survey","NPMS Management","Arable cropping"
134693,"SK7666",1004334,"Indicator survey","NPMS Habitat","Arable field margins"
134699,"SK7666",1004359,"Indicator survey","NPMS Habitat","Hedgerows of native species"
134704,"SK7666",1004360,"Indicator survey","NPMS Management","Cutting / mowing"
134704,"SK7666",1004360,"Indicator survey","NPMS Habitat","Lowland grassland"
134706,"SK7666",1004363,"Indicator survey","NPMS Habitat","Arable field margins"
134706,"SK7666",1004363,"Indicator survey","NPMS Management","Arable cropping"
134873,"SK2557",1004650,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
134873,"SK2557",1004650,"Wildflower survey","NPMS Management","Grazing - livestock"
134873,"SK2557",1004650,"Wildflower survey","NPMS Grazing","High"
134875,"SK2557",1006110,"Wildflower survey","NPMS Habitat","Nutrient-rich lakes and ponds"
134876,"SK2557",1006166,"Wildflower survey","NPMS Habitat","Neutral pastures and meadows"
134876,"SK2557",1006166,"Wildflower survey","NPMS Management","Cutting / mowing"
134877,"SK2557",1006184,"Wildflower survey","NPMS Habitat","Neutral damp grassland"
134877,"SK2557",1006184,"Wildflower survey","NPMS Management","Other"
46171,"SH3544",1006472,"Wildflower survey","NPMS Grazing","Low"
46171,"SH3544",1006472,"Wildflower survey","NPMS Habitat","Bog and wet heath"
46171,"SH3544",1006472,"Wildflower survey","NPMS Management","Grazing - livestock"
134955,"SD4951",1007514,"Indicator survey","NPMS Management","Hedge-laying"
134955,"SD4951",1007514,"Indicator survey","NPMS Habitat","Hedgerows of native species"
134955,"SD4951",1007514,"Indicator survey","NPMS Management","Cutting / mowing"
134955,"SD4951",1007514,"Indicator survey","NPMS Grazing","Low"
134956,"SD4951",1007516,"Indicator survey","NPMS Grazing","Moderate"
134956,"SD4951",1007516,"Indicator survey","NPMS Habitat","Dry deciduous woodland"
134956,"SD4951",1007516,"Indicator survey","NPMS Management","Grazing - livestock"
134957,"SD4951",1007527,"Indicator survey","NPMS Grazing","Low"
134957,"SD4951",1007527,"Indicator survey","NPMS Management","Fenced to exclude grazing"
134957,"SD4951",1007527,"Indicator survey","NPMS Habitat","Rivers and streams"
134958,"SD4951",1007534,"Indicator survey","NPMS Management","Cutting / mowing"
134958,"SD4951",1007534,"Indicator survey","NPMS Management","Hedge-laying"
134958,"SD4951",1007534,"Indicator survey","NPMS Habitat","Hedgerows of native species"
134958,"SD4951",1007534,"Indicator survey","NPMS Grazing","Low"
134959,"SD4951",1007558,"Indicator survey","NPMS Grazing","Low"
134959,"SD4951",1007558,"Indicator survey","NPMS Habitat","Hedgerows of native species"
134959,"SD4951",1007558,"Indicator survey","NPMS Management","Hedge-laying"
134959,"SD4951",1007558,"Indicator survey","NPMS Management","Cutting / mowing"
134844,"SE7269",1008035,"Inventory survey","NPMS Grazing","Low"
134844,"SE7269",1008035,"Inventory survey","NPMS Habitat","Marsh and fen"
134844,"SE7269",1008035,"Inventory survey","NPMS Management","Cutting / mowing"
134845,"SE7269",1008046,"Inventory survey","NPMS Grazing","Low"
134845,"SE7269",1008046,"Inventory survey","NPMS Habitat","Freshwater"
134846,"SE7269",1008077,"Inventory survey","NPMS Grazing","Low"
134846,"SE7269",1008077,"Inventory survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
134847,"SE7269",1008114,"Inventory survey","NPMS Management","Grazing - livestock"
134847,"SE7269",1008114,"Inventory survey","NPMS Grazing","High"
134847,"SE7269",1008114,"Inventory survey","NPMS Habitat","Dry calcareous grassland"
134974,"SJ5484",1008331,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
134974,"SJ5484",1008331,"Indicator survey","NPMS Habitat","Lowland grassland"
134974,"SJ5484",1008331,"Indicator survey","NPMS Grazing","Low"
45867,"TQ1050",1014427,"Wildflower survey","NPMS Management","Path, track or road works"
45867,"TQ1050",1014427,"Wildflower survey","NPMS Habitat","Lowland grassland"
135061,"SJ2213",1015738,"Wildflower survey","NPMS Habitat","Dry deciduous woodland"
135102,"SD4875",1016499,"Indicator survey","NPMS Management","Grazing - rabbits / deer"
135102,"SD4875",1016499,"Indicator survey","NPMS Grazing","Low"
135102,"SD4875",1016499,"Indicator survey","NPMS Habitat","Dry calcareous grassland"
135103,"SD4875",1016534,"Indicator survey","NPMS Habitat","Inland rocks and scree"
135104,"SD4875",1016823,"Indicator survey","NPMS Management","Other"
135104,"SD4875",1016823,"Indicator survey","NPMS Habitat","Dry deciduous woodland"
135104,"SD4875",1016823,"Indicator survey","NPMS Management","Coppicing"
135105,"SD4875",1016912,"Indicator survey","NPMS Habitat","Marsh and fen"
135106,"SD4875",1016999,"Indicator survey","NPMS Habitat","Marsh and fen"
135106,"SD4875",1016999,"Indicator survey","NPMS Grazing","Low"
135106,"SD4875",1016999,"Indicator survey","NPMS Management","Ditch-clearance"
135110,"NN0559",1017573,"Inventory survey","NPMS Habitat","Coastal vegetated shingle"
135110,"NN0559",1017573,"Inventory survey","NPMS Management","Fenced to exclude grazing"
135110,"NN0559",1017573,"Inventory survey","NPMS Grazing","Low"
135113,"NN0559",1017751,"Inventory survey","NPMS Habitat","Rock outcrops, cliffs and scree"
135113,"NN0559",1017751,"Inventory survey","NPMS Grazing","Low"
135108,"NN0559",1017779,"Inventory survey","NPMS Habitat","Broadleaved woodland, hedges and scrub"
135108,"NN0559",1017779,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
135108,"NN0559",1017779,"Inventory survey","NPMS Grazing","Low"
135109,"NN0559",1017795,"Inventory survey","NPMS Grazing","Low"
135109,"NN0559",1017795,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
135109,"NN0559",1017795,"Inventory survey","NPMS Habitat","Wet heath"
135112,"NN0559",1017800,"Inventory survey","NPMS Habitat","Marsh and fen"
135112,"NN0559",1017800,"Inventory survey","NPMS Grazing","Low"
135112,"NN0559",1017800,"Inventory survey","NPMS Management","Grazing - rabbits / deer"
135127,"SN7818",1017985,"Wildflower survey","NPMS Habitat","Wet heath"
135127,"SN7818",1017985,"Wildflower survey","NPMS Grazing","Moderate"
135127,"SN7818",1017985,"Wildflower survey","NPMS Management","Grazing - livestock"
135127,"SN7818",1017998,"Wildflower survey","NPMS Grazing","Moderate"
135127,"SN7818",1017998,"Wildflower survey","NPMS Habitat","Marsh and fen"
135127,"SN7818",1017998,"Wildflower survey","NPMS Management","Grazing - livestock"
